54,223,1.0
216,223,1.0
200,224,1.0
23,225,1.0
163,225,1.0
45,227,1.0
142,227,1.0
171,227,1.0
4,228,1.0
189,228,1.0
19,229,1.0
43,229,1.0
176,230,1.0
48,231,1.0
214,231,1.0
104,232,1.0
213,232,1.0
10,233,1.0
17,233,1.0
27,233,1.0
78,233,1.0
106,233,1.0
141,233,1.0
212,233,1.0
20,234,1.0
222,234,1.0
93,235,1.0
44,236,1.0
85,236,1.0
202,236,1.0
18,237,1.0
188,237,1.0
205,237,1.0
217,237,1.0
21,238,1.0
77,238,1.0
111,238,1.0
140,238,1.0
182,238,1.0
167,239,1.0
190,239,1.0
12,240,1.0
139,240,1.0
149,240,1.0
182,240,1.0
36,241,1.0
54,242,1.0
115,242,1.0
17,243,1.0
95,243,1.0
131,243,1.0
141,243,1.0
138,245,1.0
5,246,1.0
93,246,1.0
12,247,1.0
103,247,1.0
189,248,1.0
228,248,1.0
108,250,1.0
148,250,1.0
199,250,1.0
17,251,1.0
78,251,1.0
106,251,1.0
141,251,1.0
212,251,1.0
233,251,1.0
50,252,1.0
157,253,1.0
87,254,1.0
190,254,1.0
239,254,1.0
136,255,1.0
234,255,1.0
85,256,1.0
135,256,1.0
208,256,1.0
49,257,1.0
138,257,1.0
192,257,1.0
62,258,1.0
84,258,1.0
157,258,1.0
94,259,1.0
179,259,1.0
102,260,1.0
180,260,1.0
206,260,1.0
143,261,1.0
62,262,1.0
118,263,1.0
54,264,1.0
113,264,1.0
41,265,1.0
101,265,1.0
202,266,1.0
227,266,1.0
36,267,1.0
200,267,1.0
224,267,1.0
241,267,1.0
116,268,1.0
74,269,1.0
107,269,1.0
124,269,1.0
239,269,1.0
16,270,1.0
97,270,1.0
158,270,1.0
253,270,1.0
17,271,1.0
52,271,1.0
95,271,1.0
173,271,1.0
187,271,1.0
12,272,1.0
21,272,1.0
31,272,1.0
77,272,1.0
103,272,1.0
22,274,1.0
145,274,1.0
230,274,1.0
71,275,1.0
211,275,1.0
181,276,1.0
239,276,1.0
254,276,1.0
200,277,1.0
224,277,1.0
267,277,1.0
109,278,1.0
164,278,1.0
268,279,1.0
223,280,1.0
188,281,1.0
195,281,1.0
245,281,1.0
17,282,1.0
24,282,1.0
251,282,1.0
263,282,1.0
168,283,1.0
11,284,1.0
48,284,1.0
214,284,1.0
5,285,1.0
12,286,1.0
15,286,1.0
92,286,1.0
247,286,1.0
8,287,1.0
7,288,1.0
79,288,1.0
144,288,1.0
23,289,1.0
58,289,1.0
164,289,1.0
175,289,1.0
205,289,1.0
187,290,1.0
212,290,1.0
217,290,1.0
271,290,1.0
28,291,1.0
114,292,1.0
9,293,1.0
88,293,1.0
156,293,1.0
223,294,1.0
260,294,1.0
264,294,1.0
146,295,1.0
27,296,1.0
40,297,1.0
87,297,1.0
152,297,1.0
169,297,1.0
108,298,1.0
133,298,1.0
175,298,1.0
250,298,1.0
6,299,1.0
61,299,1.0
115,300,1.0
146,301,1.0
149,301,1.0
240,301,1.0
295,301,1.0
183,303,1.0
135,304,1.0
256,304,1.0
18,305,1.0
91,305,1.0
109,305,1.0
129,305,1.0
217,305,1.0
290,305,1.0
296,305,1.0
86,306,1.0
170,306,1.0
79,307,1.0
168,307,1.0
244,307,1.0
241,308,1.0
267,308,1.0
6,309,1.0
79,309,1.0
307,309,1.0
8,310,1.0
302,310,1.0
2,311,1.0
121,311,1.0
132,311,1.0
134,311,1.0
201,311,1.0
270,311,1.0
24,312,1.0
108,312,1.0
199,312,1.0
225,312,1.0
250,312,1.0
21,313,1.0
31,313,1.0
77,313,1.0
140,313,1.0
238,313,1.0
162,314,1.0
177,314,1.0
129,315,1.0
34,316,1.0
48,316,1.0
231,316,1.0
284,316,1.0
14,317,1.0
220,317,1.0
231,317,1.0
307,317,1.0
316,317,1.0
126,318,1.0
189,320,1.0
14,321,1.0
220,321,1.0
95,322,1.0
141,322,1.0
187,322,1.0
233,322,1.0
243,322,1.0
271,322,1.0
296,322,1.0
305,322,1.0
59,323,1.0
67,323,1.0
103,323,1.0
106,323,1.0
194,323,1.0
267,324,1.0
320,324,1.0
99,325,1.0
113,325,1.0
197,326,1.0
280,327,1.0
300,327,1.0
92,328,1.0
138,328,1.0
286,328,1.0
185,329,1.0
309,329,1.0
42,330,1.0
161,330,1.0
191,330,1.0
158,331,1.0
10,333,1.0
37,333,1.0
52,333,1.0
82,333,1.0
173,333,1.0
183,334,1.0
303,334,1.0
161,335,1.0
330,335,1.0
193,336,1.0
200,337,1.0
263,337,1.0
277,337,1.0
296,339,1.0
244,340,1.0
307,340,1.0
317,340,1.0
89,341,1.0
138,341,1.0
152,341,1.0
170,341,1.0
257,341,1.0
59,342,1.0
192,342,1.0
257,342,1.0
145,343,1.0
176,343,1.0
230,343,1.0
274,343,1.0
285,344,1.0
291,345,1.0
137,347,1.0
166,347,1.0
197,348,1.0
224,348,1.0
326,348,1.0
132,349,1.0
287,349,1.0
72,350,1.0
117,350,1.0
143,350,1.0
261,350,1.0
194,351,1.0
308,352,1.0
2,353,1.0
35,353,1.0
121,353,1.0
132,353,1.0
270,353,1.0
311,353,1.0
16,354,1.0
331,354,1.0
215,355,1.0
350,355,1.0
5,356,1.0
93,356,1.0
235,356,1.0
246,356,1.0
97,357,1.0
270,357,1.0
136,358,1.0
198,358,1.0
255,358,1.0
273,358,1.0
28,359,1.0
291,359,1.0
148,360,1.0
199,360,1.0
250,360,1.0
298,360,1.0
312,360,1.0
33,361,1.0
46,361,1.0
139,361,1.0
210,361,1.0
240,361,1.0
301,361,1.0
27,362,1.0
67,362,1.0
106,362,1.0
194,362,1.0
323,362,1.0
351,362,1.0
232,363,1.0
319,363,1.0
43,364,1.0
48,364,1.0
220,364,1.0
231,364,1.0
321,364,1.0
24,365,1.0
30,365,1.0
108,365,1.0
251,365,1.0
282,365,1.0
312,365,1.0
49,366,1.0
59,366,1.0
140,366,1.0
192,366,1.0
18,367,1.0
195,367,1.0
82,368,1.0
95,368,1.0
333,368,1.0
76,369,1.0
92,369,1.0
306,369,1.0
224,370,1.0
1,371,1.0
85,372,1.0
280,372,1.0
329,372,1.0
62,373,1.0
64,373,1.0
157,373,1.0
258,373,1.0
15,374,1.0
152,374,1.0
170,374,1.0
306,374,1.0
328,374,1.0
341,374,1.0
369,374,1.0
226,375,1.0
34,376,1.0
98,376,1.0
62,377,1.0
262,377,1.0
76,378,1.0
86,378,1.0
111,378,1.0
127,378,1.0
140,378,1.0
182,378,1.0
306,378,1.0
369,378,1.0
52,379,1.0
263,379,1.0
12,380,1.0
82,380,1.0
146,380,1.0
210,380,1.0
240,380,1.0
247,380,1.0
272,380,1.0
286,380,1.0
301,380,1.0
361,380,1.0
130,381,1.0
44,382,1.0
199,383,1.0
225,383,1.0
360,383,1.0
13,384,1.0
82,384,1.0
127,384,1.0
190,384,1.0
263,384,1.0
333,384,1.0
25,385,1.0
38,385,1.0
174,385,1.0
23,386,1.0
58,386,1.0
218,386,1.0
62,387,1.0
64,387,1.0
262,387,1.0
377,387,1.0
8,389,1.0
151,389,1.0
183,389,1.0
303,389,1.0
334,389,1.0
11,390,1.0
214,390,1.0
284,390,1.0
316,390,1.0
63,391,1.0
94,391,1.0
41,392,1.0
131,392,1.0
217,392,1.0
218,392,1.0
237,392,1.0
259,392,1.0
40,393,1.0
74,393,1.0
87,393,1.0
91,393,1.0
122,393,1.0
315,393,1.0
204,394,1.0
234,394,1.0
8,395,1.0
183,395,1.0
287,395,1.0
303,395,1.0
310,395,1.0
334,395,1.0
389,395,1.0
94,396,1.0
163,396,1.0
179,396,1.0
55,397,1.0
124,397,1.0
139,397,1.0
149,397,1.0
301,397,1.0
41,398,1.0
58,398,1.0
218,398,1.0
392,398,1.0
13,399,1.0
118,399,1.0
190,399,1.0
263,399,1.0
342,399,1.0
31,400,1.0
118,400,1.0
138,400,1.0
257,400,1.0
272,400,1.0
328,400,1.0
366,400,1.0
252,401,1.0
42,402,1.0
90,402,1.0
191,402,1.0
330,402,1.0
391,402,1.0
13,403,1.0
56,403,1.0
74,403,1.0
167,403,1.0
181,403,1.0
190,403,1.0
342,403,1.0
268,404,1.0
279,404,1.0
5,405,1.0
216,405,1.0
223,405,1.0
329,405,1.0
125,406,1.0
134,406,1.0
119,407,1.0
244,407,1.0
340,407,1.0
12,408,1.0
21,408,1.0
31,408,1.0
76,408,1.0
92,408,1.0
111,408,1.0
123,408,1.0
272,408,1.0
313,408,1.0
369,408,1.0
111,409,1.0
182,409,1.0
378,409,1.0
125,410,1.0
172,410,1.0
406,410,1.0
53,411,1.0
81,411,1.0
128,411,1.0
201,412,1.0
345,412,1.0
9,413,1.0
57,413,1.0
293,413,1.0
29,414,1.0
215,414,1.0
148,415,1.0
245,415,1.0
247,415,1.0
281,415,1.0
4,416,1.0
118,416,1.0
254,416,1.0
276,416,1.0
295,416,1.0
268,417,1.0
404,417,1.0
66,418,1.0
162,418,1.0
314,418,1.0
21,419,1.0
31,419,1.0
77,419,1.0
140,419,1.0
263,419,1.0
272,419,1.0
286,419,1.0
328,419,1.0
400,419,1.0
13,420,1.0
55,420,1.0
107,420,1.0
149,420,1.0
181,420,1.0
190,420,1.0
61,421,1.0
144,421,1.0
288,421,1.0
299,421,1.0
16,422,1.0
158,422,1.0
331,422,1.0
51,423,1.0
65,423,1.0
73,423,1.0
370,423,1.0
114,424,1.0
155,424,1.0
418,424,1.0
26,425,1.0
129,425,1.0
182,425,1.0
278,425,1.0
351,425,1.0
102,426,1.0
180,426,1.0
184,426,1.0
260,426,1.0
41,427,1.0
94,427,1.0
165,427,1.0
179,427,1.0
34,428,1.0
98,428,1.0
59,429,1.0
167,429,1.0
190,429,1.0
239,429,1.0
276,429,1.0
342,429,1.0
167,430,1.0
181,430,1.0
276,430,1.0
420,430,1.0
134,431,1.0
249,431,1.0
304,431,1.0
349,431,1.0
65,432,1.0
73,432,1.0
370,432,1.0
423,432,1.0
219,433,1.0
244,433,1.0
307,433,1.0
340,433,1.0
264,434,1.0
327,434,1.0
329,434,1.0
405,434,1.0
67,435,1.0
78,435,1.0
106,435,1.0
129,435,1.0
182,435,1.0
187,435,1.0
339,435,1.0
351,435,1.0
425,435,1.0
158,436,1.0
270,436,1.0
331,436,1.0
353,436,1.0
422,436,1.0
394,437,1.0
73,438,1.0
150,438,1.0
197,438,1.0
326,438,1.0
348,438,1.0
36,439,1.0
116,439,1.0
200,439,1.0
241,439,1.0
277,439,1.0
337,439,1.0
417,439,1.0
159,440,1.0
291,440,1.0
394,441,1.0
437,441,1.0
26,442,1.0
101,442,1.0
131,442,1.0
217,442,1.0
218,442,1.0
243,442,1.0
265,442,1.0
386,442,1.0
398,442,1.0
155,443,1.0
292,443,1.0
42,444,1.0
90,444,1.0
376,444,1.0
402,444,1.0
40,445,1.0
56,445,1.0
89,445,1.0
138,445,1.0
30,446,1.0
78,446,1.0
123,446,1.0
210,446,1.0
212,446,1.0
247,446,1.0
75,447,1.0
153,447,1.0
184,447,1.0
206,447,1.0
28,448,1.0
291,448,1.0
345,448,1.0
359,448,1.0
440,448,1.0
5,449,1.0
75,449,1.0
184,449,1.0
206,449,1.0
329,449,1.0
405,449,1.0
426,449,1.0
133,450,1.0
250,450,1.0
281,450,1.0
298,450,1.0
148,451,1.0
165,451,1.0
259,451,1.0
295,451,1.0
360,451,1.0
116,452,1.0
268,452,1.0
74,453,1.0
167,453,1.0
239,453,1.0
254,453,1.0
403,453,1.0
445,453,1.0
241,454,1.0
452,454,1.0
134,455,1.0
249,455,1.0
349,455,1.0
431,455,1.0
103,456,1.0
173,456,1.0
282,456,1.0
379,456,1.0
128,457,1.0
411,457,1.0
335,458,1.0
391,458,1.0
25,459,1.0
110,459,1.0
174,459,1.0
185,459,1.0
249,459,1.0
455,459,1.0
72,460,1.0
147,460,1.0
1,461,1.0
148,462,1.0
199,462,1.0
250,462,1.0
415,462,1.0
137,463,1.0
145,463,1.0
166,463,1.0
176,463,1.0
230,463,1.0
274,463,1.0
347,463,1.0
204,464,1.0
394,464,1.0
437,464,1.0
441,464,1.0
74,465,1.0
107,465,1.0
181,465,1.0
269,465,1.0
430,465,1.0
24,466,1.0
225,466,1.0
379,466,1.0
256,467,1.0
329,467,1.0
372,467,1.0
385,467,1.0
15,468,1.0
40,468,1.0
86,468,1.0
87,468,1.0
152,468,1.0
169,468,1.0
297,468,1.0
94,469,1.0
101,469,1.0
163,469,1.0
218,469,1.0
225,469,1.0
386,469,1.0
396,469,1.0
398,469,1.0
19,470,1.0
214,470,1.0
231,470,1.0
316,470,1.0
317,470,1.0
252,471,1.0
401,471,1.0
193,472,1.0
230,472,1.0
336,472,1.0
343,472,1.0
17,473,1.0
24,473,1.0
37,473,1.0
39,473,1.0
466,473,1.0
12,474,1.0
15,474,1.0
76,474,1.0
111,474,1.0
182,474,1.0
240,474,1.0
184,475,1.0
206,475,1.0
260,475,1.0
426,475,1.0
96,476,1.0
101,476,1.0
148,476,1.0
265,476,1.0
396,476,1.0
469,476,1.0
91,477,1.0
109,477,1.0
164,477,1.0
247,477,1.0
393,477,1.0
415,477,1.0
446,477,1.0
462,477,1.0
10,478,1.0
17,478,1.0
23,478,1.0
312,478,1.0
386,478,1.0
112,479,1.0
177,479,1.0
314,479,1.0
316,479,1.0
96,480,1.0
101,480,1.0
265,480,1.0
476,480,1.0
10,481,1.0
17,481,1.0
82,481,1.0
173,481,1.0
233,481,1.0
333,481,1.0
368,481,1.0
24,482,1.0
173,482,1.0
199,482,1.0
250,482,1.0
282,482,1.0
379,482,1.0
383,482,1.0
456,482,1.0
466,482,1.0
88,483,1.0
197,483,1.0
293,483,1.0
348,483,1.0
1,484,1.0
344,484,1.0
371,484,1.0
142,485,1.0
266,485,1.0
15,486,1.0
46,486,1.0
129,486,1.0
152,486,1.0
468,486,1.0
70,487,1.0
73,487,1.0
150,487,1.0
348,487,1.0
423,487,1.0
438,487,1.0
10,488,1.0
17,488,1.0
23,488,1.0
24,488,1.0
37,488,1.0
39,488,1.0
251,488,1.0
365,488,1.0
466,488,1.0
473,488,1.0
478,488,1.0
41,490,1.0
179,490,1.0
392,490,1.0
396,490,1.0
476,490,1.0
480,490,1.0
81,491,1.0
126,491,1.0
318,491,1.0
426,491,1.0
142,492,1.0
266,492,1.0
91,493,1.0
129,493,1.0
212,493,1.0
305,493,1.0
315,493,1.0
446,493,1.0
204,494,1.0
234,494,1.0
255,494,1.0
358,494,1.0
394,494,1.0
464,494,1.0
39,495,1.0
95,495,1.0
131,495,1.0
173,495,1.0
271,495,1.0
290,495,1.0
488,495,1.0
29,496,1.0
47,496,1.0
355,496,1.0
124,497,1.0
179,497,1.0
259,497,1.0
392,497,1.0
398,497,1.0
22,498,1.0
99,498,1.0
171,498,1.0
186,498,1.0
227,498,1.0
280,498,1.0
24,499,1.0
52,499,1.0
173,499,1.0
282,499,1.0
379,499,1.0
456,499,1.0
482,499,1.0
57,500,1.0
126,500,1.0
74,501,1.0
89,501,1.0
107,501,1.0
181,501,1.0
269,501,1.0
430,501,1.0
465,501,1.0
17,502,1.0
24,502,1.0
30,502,1.0
106,502,1.0
212,502,1.0
251,502,1.0
365,502,1.0
425,502,1.0
446,502,1.0
478,502,1.0
488,502,1.0
40,504,1.0
74,504,1.0
122,504,1.0
169,504,1.0
170,504,1.0
393,504,1.0
53,505,1.0
126,505,1.0
153,505,1.0
180,505,1.0
426,505,1.0
491,505,1.0
219,506,1.0
23,507,1.0
41,507,1.0
148,507,1.0
163,507,1.0
205,507,1.0
218,507,1.0
478,507,1.0
99,508,1.0
171,508,1.0
186,508,1.0
207,508,1.0
227,508,1.0
44,509,1.0
85,509,1.0
236,509,1.0
113,510,1.0
132,510,1.0
264,510,1.0
405,510,1.0
434,510,1.0
20,511,1.0
234,511,1.0
145,512,1.0
176,512,1.0
193,512,1.0
230,512,1.0
347,512,1.0
463,512,1.0
15,513,1.0
76,513,1.0
369,513,1.0
378,513,1.0
409,513,1.0
167,514,1.0
190,514,1.0
254,514,1.0
263,514,1.0
399,514,1.0
429,514,1.0
151,515,1.0
302,515,1.0
389,515,1.0
44,516,1.0
236,516,1.0
382,516,1.0
509,516,1.0
93,517,1.0
235,517,1.0
15,518,1.0
40,518,1.0
87,518,1.0
89,518,1.0
169,518,1.0
297,518,1.0
374,518,1.0
468,518,1.0
428,519,1.0
60,520,1.0
137,520,1.0
155,520,1.0
292,520,1.0
158,521,1.0
331,521,1.0
42,522,1.0
191,522,1.0
196,522,1.0
330,522,1.0
402,522,1.0
4,523,1.0
154,523,1.0
416,523,1.0
94,524,1.0
179,524,1.0
469,524,1.0
23,525,1.0
41,525,1.0
163,525,1.0
165,525,1.0
265,525,1.0
427,525,1.0
507,525,1.0
110,526,1.0
431,526,1.0
113,527,1.0
325,527,1.0
510,527,1.0
99,528,1.0
207,528,1.0
227,528,1.0
508,528,1.0
63,529,1.0
90,529,1.0
191,529,1.0
391,529,1.0
402,529,1.0
458,529,1.0
142,530,1.0
266,530,1.0
485,530,1.0
492,530,1.0
63,531,1.0
66,531,1.0
114,531,1.0
191,531,1.0
196,531,1.0
418,531,1.0
424,531,1.0
444,531,1.0
522,531,1.0
41,532,1.0
427,532,1.0
497,532,1.0
524,532,1.0
128,533,1.0
411,533,1.0
505,533,1.0
81,534,1.0
303,534,1.0
334,534,1.0
491,534,1.0
510,534,1.0
174,535,1.0
256,535,1.0
372,535,1.0
467,535,1.0
17,536,1.0
37,536,1.0
39,536,1.0
52,536,1.0
82,536,1.0
333,536,1.0
368,536,1.0
379,536,1.0
384,536,1.0
473,536,1.0
481,536,1.0
99,537,1.0
325,537,1.0
527,537,1.0
528,537,1.0
51,538,1.0
70,538,1.0
100,538,1.0
150,538,1.0
326,538,1.0
438,538,1.0
89,539,1.0
109,539,1.0
122,539,1.0
169,539,1.0
170,539,1.0
306,539,1.0
504,539,1.0
513,539,1.0
200,540,1.0
224,540,1.0
367,541,1.0
393,541,1.0
76,542,1.0
409,542,1.0
474,542,1.0
513,542,1.0
80,543,1.0
132,543,1.0
267,543,1.0
308,543,1.0
352,543,1.0
417,543,1.0
439,543,1.0
49,544,1.0
56,544,1.0
59,544,1.0
86,544,1.0
192,544,1.0
366,544,1.0
445,544,1.0
98,545,1.0
208,545,1.0
275,545,1.0
376,545,1.0
67,546,1.0
106,546,1.0
339,546,1.0
351,546,1.0
425,546,1.0
435,546,1.0
158,547,1.0
354,547,1.0
70,548,1.0
197,548,1.0
326,548,1.0
348,548,1.0
438,548,1.0
538,548,1.0
34,549,1.0
161,549,1.0
335,549,1.0
376,549,1.0
146,550,1.0
295,550,1.0
337,550,1.0
360,550,1.0
416,550,1.0
16,551,1.0
270,551,1.0
354,551,1.0
436,551,1.0
547,551,1.0
59,552,1.0
69,552,1.0
164,552,1.0
245,552,1.0
342,552,1.0
362,552,1.0
403,552,1.0
544,552,1.0
7,553,1.0
79,553,1.0
144,553,1.0
288,553,1.0
309,553,1.0
421,553,1.0
34,554,1.0
147,554,1.0
211,554,1.0
519,554,1.0
81,555,1.0
128,555,1.0
334,555,1.0
411,555,1.0
491,555,1.0
505,555,1.0
533,555,1.0
534,555,1.0
20,556,1.0
234,556,1.0
511,556,1.0
66,557,1.0
177,557,1.0
314,557,1.0
46,558,1.0
55,558,1.0
94,558,1.0
149,558,1.0
190,558,1.0
218,558,1.0
259,558,1.0
301,558,1.0
397,558,1.0
420,558,1.0
216,559,1.0
223,559,1.0
372,559,1.0
405,559,1.0
121,560,1.0
172,560,1.0
201,560,1.0
410,560,1.0
6,561,1.0
309,561,1.0
154,562,1.0
226,562,1.0
63,563,1.0
94,563,1.0
391,563,1.0
469,563,1.0
529,563,1.0
85,564,1.0
174,564,1.0
185,564,1.0
329,564,1.0
91,565,1.0
217,565,1.0
255,565,1.0
442,565,1.0
222,566,1.0
234,566,1.0
19,567,1.0
48,567,1.0
214,567,1.0
284,567,1.0
316,567,1.0
470,567,1.0
68,568,1.0
83,568,1.0
134,568,1.0
188,569,1.0
195,569,1.0
278,569,1.0
281,569,1.0
367,569,1.0
541,569,1.0
72,570,1.0
350,570,1.0
485,570,1.0
530,570,1.0
69,571,1.0
133,571,1.0
281,571,1.0
450,571,1.0
91,572,1.0
133,572,1.0
164,572,1.0
205,572,1.0
477,572,1.0
375,573,1.0
132,574,1.0
174,574,1.0
249,574,1.0
459,574,1.0
33,575,1.0
55,575,1.0
124,575,1.0
149,575,1.0
240,575,1.0
301,575,1.0
361,575,1.0
397,575,1.0
29,576,1.0
47,576,1.0
125,576,1.0
221,576,1.0
406,576,1.0
414,576,1.0
496,576,1.0
99,577,1.0
171,577,1.0
227,577,1.0
280,577,1.0
498,577,1.0
537,577,1.0
23,578,1.0
108,578,1.0
164,578,1.0
212,578,1.0
289,578,1.0
312,578,1.0
386,578,1.0
462,578,1.0
478,578,1.0
488,578,1.0
502,578,1.0
55,579,1.0
218,579,1.0
398,579,1.0
442,579,1.0
497,579,1.0
524,579,1.0
532,579,1.0
558,579,1.0
11,580,1.0
19,580,1.0
284,580,1.0
471,581,1.0
503,581,1.0
27,582,1.0
78,582,1.0
245,582,1.0
247,582,1.0
315,582,1.0
362,582,1.0
446,582,1.0
453,582,1.0
477,582,1.0
493,582,1.0
22,583,1.0
186,583,1.0
274,583,1.0
325,583,1.0
54,584,1.0
115,584,1.0
242,584,1.0
300,584,1.0
327,584,1.0
4,585,1.0
228,585,1.0
248,585,1.0
416,585,1.0
523,585,1.0
86,586,1.0
164,586,1.0
192,586,1.0
366,586,1.0
378,586,1.0
544,586,1.0
552,586,1.0
18,587,1.0
74,587,1.0
109,587,1.0
122,587,1.0
296,587,1.0
367,587,1.0
393,587,1.0
504,587,1.0
539,587,1.0
109,588,1.0
188,588,1.0
217,588,1.0
247,588,1.0
278,588,1.0
415,588,1.0
425,588,1.0
587,588,1.0
49,589,1.0
59,589,1.0
69,589,1.0
194,589,1.0
245,589,1.0
257,589,1.0
281,589,1.0
342,589,1.0
415,589,1.0
450,589,1.0
571,589,1.0
123,590,1.0
182,590,1.0
210,590,1.0
384,590,1.0
161,591,1.0
191,591,1.0
330,591,1.0
335,591,1.0
458,591,1.0
529,591,1.0
200,592,1.0
404,592,1.0
417,592,1.0
149,593,1.0
200,593,1.0
301,593,1.0
337,593,1.0
590,593,1.0
3,594,1.0
64,594,1.0
84,594,1.0
387,594,1.0
44,595,1.0
98,595,1.0
382,595,1.0
428,595,1.0
230,596,1.0
343,596,1.0
347,596,1.0
463,596,1.0
6,597,1.0
61,597,1.0
299,597,1.0
309,597,1.0
561,597,1.0
148,598,1.0
165,598,1.0
199,598,1.0
383,598,1.0
476,598,1.0
525,598,1.0
22,599,1.0
145,599,1.0
274,599,1.0
343,599,1.0
489,599,1.0
52,600,1.0
82,600,1.0
146,600,1.0
173,600,1.0
210,600,1.0
286,600,1.0
295,600,1.0
380,600,1.0
416,600,1.0
550,600,1.0
127,601,1.0
152,601,1.0
182,601,1.0
369,601,1.0
374,601,1.0
378,601,1.0
486,601,1.0
28,602,1.0
291,602,1.0
359,602,1.0
448,602,1.0
151,603,1.0
302,603,1.0
310,603,1.0
515,603,1.0
129,604,1.0
187,604,1.0
247,604,1.0
290,604,1.0
305,604,1.0
425,604,1.0
474,604,1.0
588,604,1.0
27,605,1.0
67,605,1.0
103,605,1.0
194,605,1.0
323,605,1.0
3,606,1.0
84,606,1.0
258,606,1.0
51,607,1.0
264,607,1.0
349,607,1.0
195,608,1.0
367,608,1.0
393,608,1.0
541,608,1.0
569,608,1.0
220,609,1.0
316,609,1.0
317,609,1.0
321,609,1.0
364,609,1.0
470,609,1.0
60,610,1.0
114,610,1.0
155,610,1.0
292,610,1.0
381,610,1.0
443,610,1.0
15,611,1.0
33,611,1.0
152,611,1.0
286,611,1.0
328,611,1.0
369,611,1.0
374,611,1.0
419,611,1.0
474,611,1.0
486,611,1.0
601,611,1.0
604,611,1.0
39,612,1.0
96,612,1.0
101,612,1.0
265,612,1.0
368,612,1.0
473,612,1.0
480,612,1.0
102,613,1.0
180,613,1.0
184,613,1.0
426,613,1.0
475,613,1.0
505,613,1.0
59,614,1.0
69,614,1.0
133,614,1.0
552,614,1.0
569,614,1.0
571,614,1.0
572,614,1.0
22,615,1.0
325,615,1.0
527,615,1.0
583,615,1.0
90,616,1.0
418,616,1.0
444,616,1.0
531,616,1.0
549,616,1.0
320,617,1.0
324,617,1.0
102,618,1.0
260,618,1.0
388,618,1.0
401,619,1.0
471,619,1.0
503,619,1.0
581,619,1.0
81,620,1.0
319,620,1.0
363,620,1.0
98,621,1.0
211,621,1.0
275,621,1.0
